icd_verstion,icd_code,long_title,ICD9_Code,ICD10,ICD10_Root,ICD10_Root_title
9,7571,Ichthyosis congenita,757.1,Q80.3,Q80,Congenital ichthyosis
10,Q800,Ichthyosis vulgaris,,Q80.0,Q80,Congenital ichthyosis
10,Q809,"Congenital ichthyosis, unspecified",,Q80.9,Q80,Congenital ichthyosis
9,700,Corns and callosities,700,L84,L84,Corns and callosities
10,L84,Corns and callosities,,L84,L84,Corns and callosities
10,Q612,"Polycystic kidney, adult type",,Q61.2,Q61,Cystic kidney disease
10,Q613,"Polycystic kidney, unspecified",,Q61.3,Q61,Cystic kidney disease
10,Q614,Renal dysplasia,,Q61.4,Q61,Cystic kidney disease
10,Q615,Medullary cystic kidney,,Q61.5,Q61,Cystic kidney disease
10,Q619,"Cystic kidney disease, unspecified",,Q61.9,Q61,Cystic kidney disease
9,75310,"Cystic kidney disease, unspecified",753.10,Q61.00,Q61,Cystic kidney disease
9,75311,Congenital single renal cyst,753.11,Q61.01,Q61,Cystic kidney disease
9,75312,"Polycystic kidney, unspecified type",753.12,Q61.3,Q61,Cystic kidney disease
9,75313,"Polycystic kidney, autosomal dominant",753.13,Q61.2,Q61,Cystic kidney disease
9,75314,"Polycystic kidney, autosomal recessive",753.14,Q61.19,Q61,Cystic kidney disease
9,75315,Renal dysplasia,753.15,Q61.4,Q61,Cystic kidney disease
9,75316,Medullary cystic kidney,753.16,Q61.5,Q61,Cystic kidney disease
9,75317,Medullary sponge kidney,753.17,Q61.5,Q61,Cystic kidney disease
9,75319,Other specified cystic kidney disease,753.19,Q61.02,Q61,Cystic kidney disease
10,Q6100,"Congenital renal cyst, unspecified",,Q61.00,Q61,Cystic kidney disease
10,Q6101,Congenital single renal cyst,,Q61.01,Q61,Cystic kidney disease
10,Q6102,Congenital multiple renal cysts,,Q61.02,Q61,Cystic kidney disease
10,Q6119,"Other polycystic kidney, infantile type",,Q61.19,Q61,Cystic kidney disease
9,E9230,Accident caused by fireworks,E923.0,W39.XXXA,W39,Discharge of firework
10,W39XXXA,"Discharge of firework, initial encounter",,W39.XXXA,W39,Discharge of firework
10,Q818,Other epidermolysis bullosa,,Q81.8,Q81,Epidermolysis bullosa
10,Q819,"Epidermolysis bullosa, unspecified",,Q81.9,Q81,Epidermolysis bullosa
9,75739,Other specified anomalies of skin,757.39,Q81.9,Q81,Epidermolysis bullosa
10,Y990,Civilian activity done for income or pay,,Y99.0,Y99,External cause status
10,Y991,Military activity,,Y99.1,Y99,External cause status
10,Y998,Other external cause status,,Y99.8,Y99,External cause status
10,Y999,Unspecified external cause status,,Y99.9,Y99,External cause status
9,E0000,Civilian activity done for income or pay,E000.0,Y99.0,Y99,External cause status
9,E0001,Military activity,E000.1,Y99.1,Y99,External cause status
9,E0002,Volunteer activity,E000.2,Y99.2,Y99,External cause status
9,E0008,Other external cause status,E000.8,Y99.8,Y99,External cause status
9,E0009,Unspecified external cause status,E000.9,Y99.9,Y99,External cause status
10,N62,Hypertrophy of breast,,N62,N62,Hypertrophy of breast
9,6111,Hypertrophy of breast,611.1,N62,N62,Hypertrophy of breast
9,73710,Kyphosis (acquired) (postural),737.10,M40.00,M40,Kyphosis and lordosis
9,73719,Other kyphosis (acquired),737.19,M40.299,M40,Kyphosis and lordosis
9,73720,Lordosis (acquired) (postural),737.20,M40.40,M40,Kyphosis and lordosis
9,73729,Other lordosis (acquired),737.29,M40.50,M40,Kyphosis and lordosis
9,73741,Kyphosis associated with other conditions,737.41,M40.10,M40,Kyphosis and lordosis
9,73742,Lordosis associated with other conditions,737.42,M40.50,M40,Kyphosis and lordosis
10,M4004,"Postural kyphosis, thoracic region",,M40.04,M40,Kyphosis and lordosis
10,M4010,"Other secondary kyphosis, site unspecified",,M40.10,M40,Kyphosis and lordosis
10,M4012,"Other secondary kyphosis, cervical region",,M40.12,M40,Kyphosis and lordosis
10,M4013,"Other secondary kyphosis, cervicothoracic region",,M40.13,M40,Kyphosis and lordosis
10,M4014,"Other secondary kyphosis, thoracic region",,M40.14,M40,Kyphosis and lordosis
10,M4015,"Other secondary kyphosis, thoracolumbar region",,M40.15,M40,Kyphosis and lordosis
10,M4030,"Flatback syndrome, site unspecified",,M40.30,M40,Kyphosis and lordosis
10,M4035,"Flatback syndrome, thoracolumbar region",,M40.35,M40,Kyphosis and lordosis
10,M4036,"Flatback syndrome, lumbar region",,M40.36,M40,Kyphosis and lordosis
10,M4040,"Postural lordosis, site unspecified",,M40.40,M40,Kyphosis and lordosis
10,M4047,"Postural lordosis, lumbosacral region",,M40.47,M40,Kyphosis and lordosis
10,M4056,"Lordosis, unspecified, lumbar region",,M40.56,M40,Kyphosis and lordosis
10,M40202,"Unspecified kyphosis, cervical region",,M40.202,M40,Kyphosis and lordosis
10,M40203,"Unspecified kyphosis, cervicothoracic region",,M40.203,M40,Kyphosis and lordosis
10,M40204,"Unspecified kyphosis, thoracic region",,M40.204,M40,Kyphosis and lordosis
10,M40205,"Unspecified kyphosis, thoracolumbar region",,M40.205,M40,Kyphosis and lordosis
10,M40209,"Unspecified kyphosis, site unspecified",,M40.209,M40,Kyphosis and lordosis
10,M40292,"Other kyphosis, cervical region",,M40.292,M40,Kyphosis and lordosis
10,M40294,"Other kyphosis, thoracic region",,M40.294,M40,Kyphosis and lordosis
10,M40295,"Other kyphosis, thoracolumbar region",,M40.295,M40,Kyphosis and lordosis
10,M40299,"Other kyphosis, site unspecified",,M40.299,M40,Kyphosis and lordosis
10,C4A4,Merkel cell carcinoma of scalp and neck,,C4A.4,C4A,Merkel cell carcinoma
10,C4A9,"Merkel cell carcinoma, unspecified",,C4A.9,C4A,Merkel cell carcinoma
9,20931,Merkel cell carcinoma of the face,209.31,C4A.0,C4A,Merkel cell carcinoma
9,20932,Merkel cell carcinoma of the scalp and neck,209.32,C4A.4,C4A,Merkel cell carcinoma
9,20933,Merkel cell carcinoma of the upper limb,209.33,C4A.60,C4A,Merkel cell carcinoma
9,20936,Merkel cell carcinoma of other sites,209.36,C4A.8,C4A,Merkel cell carcinoma
10,C4A39,Merkel cell carcinoma of other parts of face,,C4A.39,C4A,Merkel cell carcinoma
10,C4A72,"Merkel cell carcinoma of left lower limb, including hip",,C4A.72,C4A,Merkel cell carcinoma
10,M160,Bilateral primary osteoarthritis of hip,,M16.0,M16,Osteoarthritis of hip
10,M162,Bilateral osteoarthritis resulting from hip dysplasia,,M16.2,M16,Osteoarthritis of hip
10,M166,Other bilateral secondary osteoarthritis of hip,,M16.6,M16,Osteoarthritis of hip
10,M167,Other unilateral secondary osteoarthritis of hip,,M16.7,M16,Osteoarthritis of hip
10,M169,"Osteoarthritis of hip, unspecified",,M16.9,M16,Osteoarthritis of hip
9,71515,"Osteoarthrosis, localized, primary, pelvic region and thigh",715.15,M16.10,M16,Osteoarthritis of hip
9,71525,"Osteoarthrosis, localized, secondary, pelvic region and thigh",715.25,M16.7,M16,Osteoarthritis of hip
9,71535,"Osteoarthrosis, localized, not specified whether primary or secondary, pelvic region and thigh",715.35,M16.9,M16,Osteoarthritis of hip
9,71595,"Osteoarthrosis, unspecified whether generalized or localized, pelvic region and thigh",715.95,M16.9,M16,Osteoarthritis of hip
10,M1610,"Unilateral primary osteoarthritis, unspecified hip",,M16.10,M16,Osteoarthritis of hip
10,M1611,"Unilateral primary osteoarthritis, right hip",,M16.11,M16,Osteoarthritis of hip
10,M1612,"Unilateral primary osteoarthritis, left hip",,M16.12,M16,Osteoarthritis of hip
10,M1630,"Unilateral osteoarthritis resulting from hip dysplasia, unspecified hip",,M16.30,M16,Osteoarthritis of hip
10,M1631,"Unilateral osteoarthritis resulting from hip dysplasia, right hip",,M16.31,M16,Osteoarthritis of hip
10,M1632,"Unilateral osteoarthritis resulting from hip dysplasia, left hip",,M16.32,M16,Osteoarthritis of hip
10,M1651,"Unilateral post-traumatic osteoarthritis, right hip",,M16.51,M16,Osteoarthritis of hip
10,M1652,"Unilateral post-traumatic osteoarthritis, left hip",,M16.52,M16,Osteoarthritis of hip
9,2400,"Goiter, specified as simple",240.0,E04.0,E04,Other nontoxic goiter
9,2410,Nontoxic uninodular goiter,241.0,E04.1,E04,Other nontoxic goiter
9,2411,Nontoxic multinodular goiter,241.1,E04.2,E04,Other nontoxic goiter
9,2419,Unspecified nontoxic nodular goiter,241.9,E04.9,E04,Other nontoxic goiter
9,2462,Cyst of thyroid,246.2,E04.1,E04,Other nontoxic goiter
10,E041,Nontoxic single thyroid nodule,,E04.1,E04,Other nontoxic goiter
10,E042,Nontoxic multinodular goiter,,E04.2,E04,Other nontoxic goiter
10,E048,Other specified nontoxic goiter,,E04.8,E04,Other nontoxic goiter
10,E049,"Nontoxic goiter, unspecified",,E04.9,E04,Other nontoxic goiter
9,7216,Ankylosing vertebral hyperostosis,721.6,M48.10,M48,Other spondylopathies
9,7217,Traumatic spondylopathy,721.7,M48.30,M48,Other spondylopathies
9,7218,Other allied disorders of spine,721.8,M48.9,M48,Other spondylopathies
9,7230,Spinal stenosis in cervical region,723.0,M48.02,M48,Other spondylopathies
10,M489,"Spondylopathy, unspecified",,M48.9,M48,Other spondylopathies
9,72400,"Spinal stenosis, unspecified region",724.00,M48.00,M48,Other spondylopathies
9,72401,"Spinal stenosis, thoracic region",724.01,M48.04,M48,Other spondylopathies
9,72402,"Spinal stenosis, lumbar region, without neurogenic claudication",724.02,M48.061,M48,Other spondylopathies
9,72403,"Spinal stenosis, lumbar region, with neurogenic claudication",724.03,M48.062,M48,Other spondylopathies
9,72409,"Spinal stenosis, other region",724.09,M48.08,M48,Other spondylopathies
9,73313,Pathologic fracture of vertebrae,733.13,M48.50XA,M48,Other spondylopathies
9,73395,Stress fracture of other bone,733.95,M48.40XA,M48,Other spondylopathies
10,M4800,"Spinal stenosis, site unspecified",,M48.00,M48,Other spondylopathies
10,M4801,"Spinal stenosis, occipito-atlanto-axial region",,M48.01,M48,Other spondylopathies
10,M4802,"Spinal stenosis, cervical region",,M48.02,M48,Other spondylopathies
10,M4803,"Spinal stenosis, cervicothoracic region",,M48.03,M48,Other spondylopathies
10,M4804,"Spinal stenosis, thoracic region",,M48.04,M48,Other spondylopathies
10,M4805,"Spinal stenosis, thoracolumbar region",,M48.05,M48,Other spondylopathies
10,M4806,"Spinal stenosis, lumbar region",,M48.06,M48,Other spondylopathies
10,M4807,"Spinal stenosis, lumbosacral region",,M48.07,M48,Other spondylopathies
10,M4808,"Spinal stenosis, sacral and sacrococcygeal region",,M48.08,M48,Other spondylopathies
10,M4810,"Ankylosing hyperostosis [Forestier], site unspecified",,M48.10,M48,Other spondylopathies
10,M4812,"Ankylosing hyperostosis [Forestier], cervical region",,M48.12,M48,Other spondylopathies
10,M4814,"Ankylosing hyperostosis [Forestier], thoracic region",,M48.14,M48,Other spondylopathies
10,M4815,"Ankylosing hyperostosis [Forestier], thoracolumbar region",,M48.15,M48,Other spondylopathies
10,M4819,"Ankylosing hyperostosis [Forestier], multiple sites in spine",,M48.19,M48,Other spondylopathies
10,M4826,"Kissing spine, lumbar region",,M48.26,M48,Other spondylopathies
10,M4832,"Traumatic spondylopathy, cervical region",,M48.32,M48,Other spondylopathies
10,M4836,"Traumatic spondylopathy, lumbar region",,M48.36,M48,Other spondylopathies
10,M48061,"Spinal stenosis, lumbar region without neurogenic claudication",,M48.061,M48,Other spondylopathies
10,M48062,"Spinal stenosis, lumbar region with neurogenic claudication",,M48.062,M48,Other spondylopathies
10,M488X2,"Other specified spondylopathies, cervical region",,M48.8X2,M48,Other spondylopathies
10,M488X3,"Other specified spondylopathies, cervicothoracic region",,M48.8X3,M48,Other spondylopathies
10,M488X4,"Other specified spondylopathies, thoracic region",,M48.8X4,M48,Other spondylopathies
10,M488X6,"Other specified spondylopathies, lumbar region",,M48.8X6,M48,Other spondylopathies
10,M488X7,"Other specified spondylopathies, lumbosacral region",,M48.8X7,M48,Other spondylopathies
10,M488X9,"Other specified spondylopathies, site unspecified",,M48.8X9,M48,Other spondylopathies
10,M4842XA,"Fatigue fracture of vertebra, cervical region, initial encounter for fracture",,M48.42XA,M48,Other spondylopathies
10,M4844XA,"Fatigue fracture of vertebra, thoracic region, initial encounter for fracture",,M48.44XA,M48,Other spondylopathies
10,M4846XA,"Fatigue fracture of vertebra, lumbar region, initial encounter for fracture",,M48.46XA,M48,Other spondylopathies
10,M4848XA,"Fatigue fracture of vertebra, sacral and sacrococcygeal region, initial encounter for fracture",,M48.48XA,M48,Other spondylopathies
10,M4850XA,"Collapsed vertebra, not elsewhere classified, site unspecified, initial encounter for fracture",,M48.50XA,M48,Other spondylopathies
10,M4850XD,"Collapsed vertebra, not elsewhere classified, site unspecified, subsequent encounter for fracture with routine healing",,M48.50XD,M48,Other spondylopathies
10,M4850XS,"Collapsed vertebra, not elsewhere classified, site unspecified, sequela of fracture",,M48.50XS,M48,Other spondylopathies
10,M4852XA,"Collapsed vertebra, not elsewhere classified, cervical region, initial encounter for fracture",,M48.52XA,M48,Other spondylopathies
10,M4853XA,"Collapsed vertebra, not elsewhere classified, cervicothoracic region, initial encounter for fracture",,M48.53XA,M48,Other spondylopathies
10,M4854XA,"Collapsed vertebra, not elsewhere classified, thoracic region, initial encounter for fracture",,M48.54XA,M48,Other spondylopathies
10,M4854XD,"Collapsed vertebra, not elsewhere classified, thoracic region, subsequent encounter for fracture with routine healing",,M48.54XD,M48,Other spondylopathies
10,M4854XS,"Collapsed vertebra, not elsewhere classified, thoracic region, sequela of fracture",,M48.54XS,M48,Other spondylopathies
10,M4855XA,"Collapsed vertebra, not elsewhere classified, thoracolumbar region, initial encounter for fracture",,M48.55XA,M48,Other spondylopathies
10,M4855XD,"Collapsed vertebra, not elsewhere classified, thoracolumbar region, subsequent encounter for fracture with routine healing",,M48.55XD,M48,Other spondylopathies
10,M4855XG,"Collapsed vertebra, not elsewhere classified, thoracolumbar region, subsequent encounter for fracture with delayed healing",,M48.55XG,M48,Other spondylopathies
10,M4855XS,"Collapsed vertebra, not elsewhere classified, thoracolumbar region, sequela of fracture",,M48.55XS,M48,Other spondylopathies
10,M4856XA,"Collapsed vertebra, not elsewhere classified, lumbar region, initial encounter for fracture",,M48.56XA,M48,Other spondylopathies
10,M4856XD,"Collapsed vertebra, not elsewhere classified, lumbar region, subsequent encounter for fracture with routine healing",,M48.56XD,M48,Other spondylopathies
10,M4856XG,"Collapsed vertebra, not elsewhere classified, lumbar region, subsequent encounter for fracture with delayed healing",,M48.56XG,M48,Other spondylopathies
10,M4856XS,"Collapsed vertebra, not elsewhere classified, lumbar region, sequela of fracture",,M48.56XS,M48,Other spondylopathies
10,M4857XA,"Collapsed vertebra, not elsewhere classified, lumbosacral region, initial encounter for fracture",,M48.57XA,M48,Other spondylopathies
10,M4858XA,"Collapsed vertebra, not elsewhere classified, sacral and sacrococcygeal region, initial encounter for fracture",,M48.58XA,M48,Other spondylopathies
9,475,Peritonsillar abscess,475,J36,J36,Peritonsillar abscess
10,J36,Peritonsillar abscess,,J36,J36,Peritonsillar abscess
10,O720,Third-stage hemorrhage,,O72.0,O72,Postpartum hemorrhage
10,O721,Other immediate postpartum hemorrhage,,O72.1,O72,Postpartum hemorrhage
10,O722,Delayed and secondary postpartum hemorrhage,,O72.2,O72,Postpartum hemorrhage
10,O723,Postpartum coagulation defects,,O72.3,O72,Postpartum hemorrhage
9,66602,"Third-stage postpartum hemorrhage, delivered, with mention of postpartum complication",666.02,O72.0,O72,Postpartum hemorrhage
9,66604,"Third-stage postpartum hemorrhage, postpartum condition or complication",666.04,O72.0,O72,Postpartum hemorrhage
9,66612,"Other immediate postpartum hemorrhage, delivered, with mention of postpartum complication",666.12,O72.1,O72,Postpartum hemorrhage
9,66614,"Other immediate postpartum hemorrhage, postpartum condition or complication",666.14,O72.1,O72,Postpartum hemorrhage
9,66622,"Delayed and secondary postpartum hemorrhage, delivered, with mention of postpartum complication",666.22,O72.2,O72,Postpartum hemorrhage
9,66624,"Delayed and secondary postpartum hemorrhage, postpartum condition or complication",666.24,O72.2,O72,Postpartum hemorrhage
9,66632,"Postpartum coagulation defects, delivered, with mention of postpartum complication",666.32,O72.3,O72,Postpartum hemorrhage
9,66634,"Postpartum coagulation defects, postpartum condition or complication",666.34,O72.3,O72,Postpartum hemorrhage
9,7063,Seborrhea,706.3,L21.9,L21,Seborrheic dermatitis
10,L218,Other seborrheic dermatitis,,L21.8,L21,Seborrheic dermatitis
10,L219,"Seborrheic dermatitis, unspecified",,L21.9,L21,Seborrheic dermatitis
9,69010,"Seborrheic dermatitis, unspecified",690.10,L21.9,L21,Seborrheic dermatitis
9,69018,Other seborrheic dermatitis,690.18,L21.8,L21,Seborrheic dermatitis
9,2825,Sickle-cell trait,282.5,D57.3,D57,Sickle-cell disorders
10,D571,Sickle-cell disease without crisis,,D57.1,D57,Sickle-cell disorders
10,D573,Sickle-cell trait,,D57.3,D57,Sickle-cell disorders
9,28241,Sickle-cell thalassemia without crisis,282.41,D57.40,D57,Sickle-cell disorders
9,28242,Sickle-cell thalassemia with crisis,282.42,D57.419,D57,Sickle-cell disorders
9,28260,"Sickle-cell disease, unspecified",282.60,D57.1,D57,Sickle-cell disorders
9,28261,Hb-SS disease without crisis,282.61,D57.1,D57,Sickle-cell disorders
